Health Center Site Fact Identification Number,Site Name,UDS Number,Site Telephone Number,Site Web Address,Operating Hours per Week,Health Center Grantee Identification Number,Grant Number,Grantee Name,Grantee Organization Type Description,Migrant Health Centers HRSA Grant Subprogram Indicator,Community Health HRSA Grant Subprogram Indicator,School Based Health Center HRSA Grant Subprogram Indicator,Public Housing HRSA Grant Subprogram Indicator,Health Care for the Homeless HRSA Grant Subprogram Indicator,Site Address Identification Number,Site Address Source System Identification Number,Enterprise Site Repository Source ID,Site Data Source,Site Address,Site City,Site State Abbreviation,Site Postal Code,U.S. - Mexico Border 100 Kilometer Indicator,Health Center Site Population Type Description,Health Center Location Setting Identification Number,Health Center Service Delivery Site Location Setting Description,Health Center Status Identification Number,Site Status Description,Health Center Location Identification Number,Health Center Location Type Description,Health Center Type Identification Number,Health Center Type Description,Health Center Operator Identification Number,Health Center Operator Description,Health Center Operating Schedule Identification Number,Health Center Operational Schedule Description,Health Center Operating Calendar Surrogate Key,Health Center Operating Calendar,County or County Equivalent Federal Information Processing Standard Code,County Equivalent Name,County Description,Complete County Name,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,Name of U.S. Senator Number One,Name of U.S. Senator Number Two,HHS Region Code,HHS Region Name,U.S. - Mexico Border County Indicator,Congressional District Number,Congressional District Name,State FIPS and Congressional District Number Code,U.S. Congressional Representative Name,Uniform Resource Locator (URL) for a Member of the U.S. House of Representatives,Data Warehouse Record Create Date Text,Data Warehouse Record Create Date,BPHC Assigned Number,Site Open Date,Site Open Date Text,Site Added to Scope this Date,Site Add to Scope Date Text,BHCMIS Site Identification Number,Federally Qualified Health Center (FQHC) Look-Alike Number,Federally Qualified Health Center (FQHC) Look-Alike Organization Name,Federally Qualified Health Center (FQHC) Look-Alike Street Address,Federally Qualified Health Center (FQHC) Look-Alike Organization City,Federally Qualified Health Center (FQHC) Look-Alike Organization State,Federally Qualified Health Center (FQHC) Look-Alike Organization ZIP Code,Federally Qualified Health Center (FQHC) Look-Alike Organization Site Administrator Contact Name,Federally Qualified Health Center (FQHC) Look-Alike Organization Site Administrator Contact Telephone Number,Federally Qualified Health Center (FQHC) Look-Alike Organization Site Administrator Contact Email Address,Geocoding Artifact Address Primary X Coordinate,Geocoding Artifact Address Primary Y Coordinate
10215,COASTAL HEALTH ALLIANCE,95400,415-663-8781,http://www.coastalhealth.net,,934,H80CS00339,Coastal Health Alliance,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,11609,EEBB98F2-C98F-4B9B-AD17-B7E744E46C23,FE0007BC-61F2-4622-97BF-9B5512434F3E,ESR_SCP,65 3rd St,Point Reyes Station,CA,94956,N,Rural,0,Unknown,1,Active,1,Permanent,1,Administrative,1,Health Center/Applicant,1,Full-Time,1,Year-Round,41,Marin,County            ,Marin County,6041,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,2,California District 02,602,Jared Huffman,http://huffman.house.gov,3/19/18,3/19/18,BPS-H80-000909,9/1/00,9/1/00,9/1/00,9/1/00,95400,,,,,  ,,,,,-122.8067806,38.06773929
10239,Morongo Basin CHC Yucca Valley Airway,,760-365-9305,,8,357,H80CS26610,Hi-desert Memorial Health Care District,U.S. Government Entity,N,Y,N,N,N,11717,F0635C01-8723-4C71-8B2D-DCE2B467ADDC,D5E4B522-899C-4CED-AE30-1FAD69BFC468,ESR_SCP,57463 Twentynine Palms Hwy,Yucca Valley,CA,92284,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,71,San Bernardino,County            ,San Bernardino County,6071,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,8,California District 08,608,Paul Cook,http://cook.house.gov,3/19/18,3/19/18,BPS-H80-019525,,/,4/13/17,4/13/17,09E01096,,,,,  ,,,,,-116.410797,34.12439459
10240,NEMS CHINATOWN ENROLLMENT SERVICE CENTER,,415-391-9686,www.nems.org,45,972,H80CS00221,North East Medical Services,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,721,0EA7B56B-8FDE-4BFB-80E6-14248BAFF7E3,CB712BD6-8371-43D2-898E-CDB98ACFF2C9,ESR_SCP,614 Jackson St,San Francisco,CA,94133-5026,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,1,Administrative,1,Health Center/Applicant,0,Unknown,0,Unknown,75,San Francisco,County            ,San Francisco County,6075,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,12,California District 12,612,Nancy Pelosi,http://pelosi.house.gov/,3/19/18,3/19/18,BPS-H80-014836,,/,4/16/15,4/16/15,90670,,,,,  ,,,,,-122.4055167,37.79619336
10255,LONG VALLEY HEALTH CENTER,91650,707-984-6131,www.longvalley.org,46,1107,H80CS00524,Long Valley Health Center,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,10425,D6F6F443-5A4F-469F-8EF7-C45BB792BD3F,90D489A1-5CCF-4774-B931-5925E98EB4AF,ESR_SCP,50 Branscomb Rd,Laytonville,CA,95454,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,45,Mendocino,County            ,Mendocino County,6045,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,2,California District 02,602,Jared Huffman,http://huffman.house.gov,3/19/18,3/19/18,BPS-H80-003348,3/1/78,3/1/78,1/1/86,1/1/86,91650,,,,,  ,,,,,-123.4847401,39.68782045
10257,IBCC Admin Site 2015,,619-429-5387,,,587,H80CS06648,IMPERIAL BEACH COMMUNITY CLINIC,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,696,0E2B0417-DD43-4378-B8EF-EB7A932F1940,40582E3B-0A52-4F69-BBDA-2DB1D109EDB2,ESR_SCP,2232 Verus St Ste I,San Diego,CA,92154-4706,Y,Unknown,0,Unknown,1,Active,1,Permanent,1,Administrative,1,Health Center/Applicant,0,Unknown,0,Unknown,73,San Diego,County            ,San Diego County,6073,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,Y,51,California District 51,651,Juan Vargas,http://vargas.house.gov,3/19/18,3/19/18,BPS-H80-015300,,/,7/8/15,7/8/15,92500,,,,,  ,,,,,-117.0873551,32.59419904
10259,JULIAN MEDICAL CENTER,09901F,760-765-1223,www.borregomedical.org,30,442,H80CS00287,BORREGO COMMUNITY HEALTH FOUNDATION,"Corporate Entity, Federal Tax Exempt",Y,Y,N,N,N,6081,7C3A9E0E-0349-4A35-B945-25B54B85A05F,FC61C58F-DEF5-4186-8589-9374EE433EC7,ESR_SCP,2721 Washington St,Julian,CA,92036,Y,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,2,Part-Time,1,Year-Round,73,San Diego,County            ,San Diego County,6073,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,Y,50,California District 50,650,Duncan Hunter,http://hunter.house.gov/,3/19/18,3/19/18,BPS-H80-007051,9/15/06,9/15/06,9/15/06,9/15/06,99010,,,,,  ,,,,,-116.6028213,33.07811368
10292,FCHC Behavioral Health Center,,408-729-9700,,40,904,H80CS06646,"SAN JOSE FOOTHILL FAMILY COMMUNITY CLINIC, INC","Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,7717,9DE2849C-ED0B-47FB-BB25-5288F8CDFF66,BF77100F-8F04-4CE0-9CF7-C0340F5259D4,ESR_SCP,2680 S White Rd Ste 260,San Jose,CA,95148-2080,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,85,Santa Clara,County            ,Santa Clara County,6085,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,19,California District 19,619,Zoe Lofgren,https://lofgren.house.gov/,3/19/18,3/19/18,BPS-H80-018084,,/,6/3/16,6/3/16,925350,,,,,  ,,,,,-121.7982522,37.32892436
10295,Kerman Dental Center/ Valley Optometric Center,,559-846-9150,,40,494,H80CS00525,"VALLEY HEALTH TEAM, INC.","Corporate Entity, Federal Tax Exempt",Y,Y,N,N,N,9327,C05B24CC-1EC9-4927-A458-B71762E90BC1,CBA99240-EDD1-4F5E-A5E9-418BEF462906,ESR_SCP,942 S Madera Ave,Kerman,CA,93630-1743,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,19,Fresno,County            ,Fresno County,6019,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,21,California District 21,621,David G. Valadao,http://valadao.house.gov,3/19/18,3/19/18,BPS-H80-011003,12/15/11,12/15/11,11/9/11,11/9/11,91100,,,,,  ,,,,,-120.0600598,36.72121349
10304,Willow Creek Community Health Center,,,www.opendoorhealth.com,50,689,H80CS00225,OPEN DOOR COMMUNITY HEALTH CENTERS,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,864,11599A58-212C-461D-AFBF-B5B314A4259B,16A00099-312D-4568-988D-0BEB153663BC,ESR_SCP,38883 CA-299,Willow Creek,CA,95573,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,1,Year-Round,23,Humboldt,County            ,Humboldt County,6023,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,2,California District 02,602,Jared Huffman,http://huffman.house.gov,3/19/18,3/19/18,BPS-H80-007791,12/8/08,12/8/08,8/4/08,8/4/08,91540,,,,,  ,,,,,-123.6336144,40.93992004
10319,SACHS-Norton Clinic,,909-382-7100,www.sachealthsystem.org,40,638,H80CS28992,Sac Health System,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,Y,1665,217D0A2A-14C0-4A55-9150-97F4356B2A5F,DE597C81-06DA-4420-9A5C-05B27D718FF3,ESR_SCP,1454 E 2nd St,San Bernardino,CA,92408-0118,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,3,Administrative/Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,71,San Bernardino,County            ,San Bernardino County,6071,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,31,California District 31,631,Pete Aguilar,https://aguilar.house.gov/,3/19/18,3/19/18,BPS-H80-015548,,/,8/1/15,8/1/15,09E01185,,,,,  ,,,,,-117.2564296,34.10360874
10320,GVHC - WESTLEY,09047M,209-894-3141,www.gvhc.org,20,130,H80CS00742,Golden Valley Health Centers,"Corporate Entity, Federal Tax Exempt",Y,Y,N,N,Y,4288,5767657A-B79C-4872-8082-AB915A8C097B,2B93D396-4240-4589-9D8A-9A1F93A0E708,ESR_SCP,301 Howard Rd,Westley,CA,95387,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,99,Stanislaus,County            ,Stanislaus County,6099,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,10,California District 10,610,Jeff Denham,http://denham.house.gov/,3/19/18,3/19/18,BPS-H80-001553,12/1/95,12/1/95,12/1/95,12/1/95,90470,,,,,  ,,,,,-121.1981013,37.54479016
10327,EAST OAKLAND RECOVERY CENTER,09087O,510-568-2432,http://california.addictions.org/index/County/ALAMEDA/Bi+Bett+Corporation+East+Oakland+Recovery+Center%5E%5E1091%5E%5E/,35,1426,H80CS00047,"ALAMEDA, COUNTY OF",U.S. Government Entity,N,N,N,N,Y,8098,A5E2B354-561C-4EC4-B40A-BFBAF9D293AE,AF5EC036-9492-4027-9B70-42EBC42EEC8B,ESR_SCP,10700 Macarthur Blvd Ste 12,Oakland,CA,94605-5260,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,3,Contractor,1,Full-Time,1,Year-Round,1,Alameda,County            ,Alameda County,6001,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,13,California District 13,613,Barbara Lee,http://lee.house.gov/,3/19/18,3/19/18,BPS-H80-005198,1/1/00,1/1/00,9/1/88,9/1/88,90870,,,,,  ,,,,,-122.1510467,37.74201238
10331,MOUNTAIN EMPIRE JR/SR HIGH SCH,09152C,619-478-5254,WWW.MTNHEALTH.ORG,16,1232,H80CS00284,"Mountain Health & Community Services, Inc.","Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,10186,D23AC1C5-39AF-4369-924B-F6E699B222D9,AF789797-E31E-4E73-A9EA-7553B28A0D29,ESR_SCP,3305 Buckman Springs Rd,Pine Valley,CA,91962-4005,Y,Rural,2,School,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,2,Part-Time,1,Year-Round,73,San Diego,County            ,San Diego County,6073,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,Y,51,California District 51,651,Juan Vargas,http://vargas.house.gov,3/19/18,3/19/18,BPS-H80-006480,1/7/03,1/7/03,1/7/03,1/7/03,91520,,,,,  ,,,,,-116.494331,32.73243262
10333,Saban Community Clinic,09100R,323-653-8622,,50,340,H80CS00139,Northeast Valley Health Corporation,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,Y,9916,CC7C0547-9970-4168-985F-20DFBBB7D391,1EF8D68B-830D-4D1C-B836-AC9F3793FF95,ESR_SCP,8405 Beverly Blvd,Los Angeles,CA,90048-3401,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,2,Subrecipient,1,Full-Time,1,Year-Round,37,Los Angeles,County            ,Los Angeles County,6037,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,33,California District 33,633,Ted Lieu,https://lieu.house.gov/,3/19/18,3/19/18,BPS-H80-003186,1/1/00,1/1/00,1/1/87,1/1/87,91000,,,,,  ,,,,,-118.3734,34.07607747
10335,OCEAN PARK HEALTH CENTER,09107G,415-682-1900,,40,876,H80CS00049,San Francisco Community Clinic Consortium,"Corporate Entity, Federal Tax Exempt",N,N,N,N,Y,5610,720026B3-20FB-4A0E-809F-040D498840C6,7E14425B-C24A-4032-B1EF-9B8F96CA6407,ESR_SCP,1351 24th Ave,San Francisco,CA,94122-1616,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,2,Subrecipient,1,Full-Time,1,Year-Round,75,San Francisco,County            ,San Francisco County,6075,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,12,California District 12,612,Nancy Pelosi,http://pelosi.house.gov/,3/19/18,3/19/18,BPS-H80-001087,,/,1/6/90,1/6/90,91070,,,,,  ,,,,,-122.4824676,37.7623706
10337,HAYWARD WELLNESS,,510-266-1700,http://www.wintonahs.org/,60,1426,H80CS00047,"ALAMEDA, COUNTY OF",U.S. Government Entity,N,N,N,N,Y,2525,33877D94-5336-4127-9F50-DAE0ADA1508F,FAC40B67-2683-4E35-A9A0-0D76174313C4,ESR_SCP,664 Southland Mall,Hayward,CA,94545-2150,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,2,Subrecipient,0,Unknown,0,Unknown,1,Alameda,County            ,Alameda County,6001,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,15,California District 15,615,Eric Swalwell,http://swalwell.house.gov,3/19/18,3/19/18,BPS-H80-014473,,/,12/11/14,12/11/14,90870,,,,,  ,,,,,-122.0987892,37.6505452
10343,"McCloud Healthcare Clinic, Inc.",,530-964-2389,www.mccloudhealth.com,45,56,H80CS24112,MCCLOUD HEALTHCARE CLINIC INC,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,6554,85369C4D-6DA6-48C9-ACBB-375A5F4A5041,E4F332A6-BAFE-4C52-90E2-03AC91C55C73,ESR_SCP,116 W Minnesota Ave,Mccloud,CA,96057,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,3,Administrative/Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,93,Siskiyou,County            ,Siskiyou County,6093,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,1,California District 01,601,Doug LaMalfa,http://lamalfa.house.gov,3/19/18,3/19/18,BPS-H80-011629,8/1/00,8/1/00,6/1/12,6/1/12,09E00476,,,,,  ,,,,,-122.1366467,41.25215466
10344,"AltaMed Medical Group: Pico Rivera, Passons",,562-949-0965,www.altamed.org,43,1002,H80CS00142,AltaMed Health Services Corporation,"Corporate Entity, Federal Tax Exempt",N,Y,N,Y,N,11809,F25721F8-F786-42A3-A0CC-667E4F562AAC,923A2835-C6BB-41A4-A7EA-4ACBA8C38E68,ESR_SCP,6336 Passons Blvd,Pico Rivera,CA,90660-3355,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,1,Year-Round,37,Los Angeles,County            ,Los Angeles County,6037,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,38,California District 38,638,Linda T. Síçnchez,http://lindasanchez.house.gov/,3/19/18,3/19/18,BPS-H80-000019,5/20/08,5/20/08,5/20/08,5/20/08,93110,,,,,  ,,,,,-118.0862538,33.98514569
10352,NORTH COUNTY HEALTH SERVICES,90720,760-736-6767,www.nchs-health.org,58,485,H80CS00228,North County Health Project Incorporated,"Corporate Entity, Federal Tax Exempt",Y,Y,N,N,N,1354,1B419EC5-285A-48BB-A248-31FFD2704F30,3573011B-B4ED-4D46-B223-FC420BE83691,ESR_SCP,150 Valpreda Rd,San Marcos,CA,92069-2973,Y,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,73,San Diego,County            ,San Diego County,6073,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,Y,50,California District 50,650,Duncan Hunter,http://hunter.house.gov/,3/19/18,3/19/18,BPS-H80-001768,6/1/77,6/1/77,1/6/77,1/6/77,90720,,,,,  ,,,,,-117.1560417,33.1404913
10357,HCHC - Rosemead,,626-286-8700,,46,1037,H80CS26618,Herald Christian Health Center,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,985,140D7A72-E287-4CDD-AC59-F28120FE8004,8A2A396F-A72A-44CD-98E7-CC949F615132,ESR_SCP,8841 Garvey Ave,Rosemead,CA,91770-3358,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,3,Administrative/Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,37,Los Angeles,County            ,Los Angeles County,6037,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,27,California District 27,627,Judy Chu,http://chu.house.gov/,3/19/18,3/19/18,BPS-H80-014875,,/,5/1/15,5/1/15,09E01051,,,,,  ,,,,,-118.0758415,34.06275148
10359,SAC Health System Downtown Clinic,,909-382-7100 x08649,www.sachealthsystem.org,45,638,H80CS28992,Sac Health System,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,Y,2281,2DCEF49B-F2FC-4FF8-B074-80406AFE93FD,F11D7836-6747-4E80-BC2E-7E438B583AEC,ESR_SCP,250 S G St,San Bernardino,CA,92410-3320,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,3,Administrative/Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,71,San Bernardino,County            ,San Bernardino County,6071,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,31,California District 31,631,Pete Aguilar,https://aguilar.house.gov/,3/19/18,3/19/18,BPS-H80-018401,,/,7/11/16,7/11/16,09E01185,,,,,  ,,,,,-117.2987235,34.0965058
10370,"National City Clinic (NC), OSI",,619-477-4451,www.operationsamahan.org,48,160,H80CS26623,"OPERATION SAMAHAN, INC.","Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,1672,21A0E97C-6BA2-4D2F-9A76-215747CBA9A6,D45E3B33-3FE4-4338-9379-ACA4FF52729C,ESR_SCP,2743 Highland Ave,National City,CA,91950-7410,Y,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,73,San Diego,County            ,San Diego County,6073,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,Y,51,California District 51,651,Juan Vargas,http://vargas.house.gov,3/19/18,3/19/18,BPS-H80-013234,1/3/73,1/3/73,11/1/13,11/1/13,09E00352,,,,,  ,,,,,-117.0920205,32.66104568
10383,789 Lombardi Court Suite 201 - Admin,,707-547-2222,,,793,H80CS00259,SANTA ROSA COMMUNITY HEALTH CENTERS,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,7712,9DDAB664-9724-40A6-B850-9BC25C71BD27,FB331232-A2C4-4910-A2E9-47FDC86E5B68,ESR_SCP,789 Lombardi Ct Ste 201,Santa Rosa,CA,95407-5435,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,1,Administrative,1,Health Center/Applicant,0,Unknown,0,Unknown,97,Sonoma,County            ,Sonoma County,6097,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,5,California District 05,605,Mike Thompson,http://mikethompson.house.gov/,3/19/18,3/19/18,BPS-H80-021782,,/,2/15/18,2/15/18,98790,,,,,  ,,,,,-122.7484982,38.42704884
10388,KARUK TRIBAL HEALTH YREKA CLINIC,092124A,530-842-9200,Karuk.us,40,738,H80CS04224,KARUK TRIBE,Other,N,Y,N,N,N,4999,65F0D9F7-0570-47D6-A364-A0EC7CCC7C53,45009D29-0F6F-4B13-B5B2-A030689327C8,ESR_SCP,1519 S Oregon St,Yreka,CA,96097-3425,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,93,Siskiyou,County            ,Siskiyou County,6093,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,1,California District 01,601,Doug LaMalfa,http://lamalfa.house.gov,3/19/18,3/19/18,BPS-H80-005214,1/1/00,1/1/00,12/1/04,12/1/04,921240,,,,,  ,,,,,-122.6423967,41.71688107
10406,Harmony Health Medical Clinic and Family Resource Center,,530-751-2273,myharmonyhealth.org,30,740,H80CS28980,Harmony Health Medical Clinic And Family Resource Center,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,4574,5D4E8804-9EDA-41F3-96D7-89C915214AB3,21E0547A-AD2B-4C7E-A7DE-178D8B4464CB,ESR_SCP,399 Del Norte Ave,Yuba City,CA,95991-4121,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,101,Sutter,County            ,Sutter County,6101,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,3,California District 03,603,John Garamendi,http://garamendi.house.gov/,3/19/18,3/19/18,BPS-H80-021039,,/,8/23/17,8/23/17,09E01201,,,,,  ,,,,,-121.6175858,39.14444759
10408,GVHC - TURLOCK HEALTH CENTER,09047J,209-667-2749,www.gvhc.org,40,130,H80CS00742,Golden Valley Health Centers,"Corporate Entity, Federal Tax Exempt",Y,Y,N,N,Y,3939,502F7150-B773-4BBE-A4ED-61860DEDAD5A,82E7B9DC-7C56-4C2C-BD6E-2763B8631F4A,ESR_SCP,1141 N Olive Ave,Turlock,CA,95380-3365,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,99,Stanislaus,County            ,Stanislaus County,6099,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,10,California District 10,610,Jeff Denham,http://denham.house.gov/,3/19/18,3/19/18,BPS-H80-002672,6/19/06,6/19/06,6/19/06,6/19/06,90470,,,,,  ,,,,,-120.8398871,37.50399
10410,Martinez Health Center-Family Practice 1A,,925-370-5851,,60,397,H80CS00050,"CONTRA COSTA, COUNTY OF",U.S. Government Entity,N,N,N,N,Y,1243,1913C147-BD08-4C9E-B9E3-4ECC94986073,FA6061FA-A69A-4A83-952D-646F0C4F086D,ESR_SCP,2500 Alhambra Ave # 1A,Martinez,CA,94553-3156,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,13,Contra Costa,County            ,Contra Costa County,6013,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,5,California District 05,605,Mike Thompson,http://mikethompson.house.gov/,3/19/18,3/19/18,BPS-H80-018925,,/,1/1/91,1/1/91,91120,,,,,  ,,,,,-122.1309678,38.00634877
10419,Del Norte Community Health Center,09154B,707-465-6925 x6229,www.opendoorhealth.com,50,689,H80CS00225,OPEN DOOR COMMUNITY HEALTH CENTERS,"Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,3295,42D57EF6-B372-44EB-823A-3C02324A8353,6EDBEA1B-EE74-4F9E-BAEF-52D09E8D2F2F,ESR_SCP,550 E Washington Blvd,Crescent City,CA,95531-8160,N,Rural,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,15,Del Norte,County            ,Del Norte County,6015,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,2,California District 02,602,Jared Huffman,http://huffman.house.gov,3/19/18,3/19/18,BPS-H80-000666,1/1/90,1/1/90,1/1/90,1/1/90,91540,,,,,  ,,,,,-124.1985696,41.77274247
10423,Bloomington Community Health Center,93660,909-546-7520,www.chsica.org,54,181,H80CS00222,"Community Health Systems, Inc.","Corporate Entity, Federal Tax Exempt",N,Y,N,N,N,11742,F0FA8A88-1447-4CC2-ABDA-3CE678B202AF,EC17C20C-804C-403C-AF78-295288B11993,ESR_SCP,18601 Valley Blvd,Bloomington,CA,92316-1831,N,Urban,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,1,Full-Time,1,Year-Round,71,San Bernardino,County            ,San Bernardino County,6071,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,35,California District 35,635,Norma J. Torres,https://torres.house.gov/,3/19/18,3/19/18,BPS-H80-001874,1/6/82,1/6/82,1/6/85,1/6/85,93660,,,,,  ,,,,,-117.398124,34.07044946
10428,Garfield Health Center,,626-307-7397,,44,,,,, , , , , ,593,0C39846E-9E36-449D-AB77-D6E131B2DBF5,0A124DD1-8EB0-47D1-BC49-9AB45D86FA55,FQHC_LKL,210 N Garfield Ave Ste 203,Monterey Park,CA,91754-1746,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,37,Los Angeles,County            ,Los Angeles County,6037,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,27,California District 27,627,Judy Chu,http://chu.house.gov/,3/19/18,3/19/18,BPS-LAL-011292,12/17/03,12/17/03,3/30/12,3/30/12,,LAL00124,GARFIELD HEALTH CENTER,210 N GARFIELD AVE STE 203,MONTEREY PARK,CA,91754-1746,Jamie  Thai,626-307-7397,garfieldhealthcenter@gmail.com,-118.1228309,34.0641725
10434,Healthy Beginnings California,,209-468-8154,,40,,,,, , , , , ,3182,40DD3B0E-243A-4457-97E2-EC4CCEF8B1E3,DC67A8A2-74F8-4321-96E2-4690E270C65F,FQHC_LKL,1414 N California St Ste B,Stockton,CA,95202-1515,N,Unknown,7,All Other Clinic Types,1,Active,1,Permanent,2,Service Delivery Site,1,Health Center/Applicant,0,Unknown,0,Unknown,77,San Joaquin,County            ,San Joaquin County,6077,6,California,Dianne Feinstein,Kamala D. Harris,9,Region IX,N,9,California District 09,609,Jerry McNerney,http://mcnerney.house.gov/,3/19/18,3/19/18,BPS-LAL-014287,3/17/03,3/17/03,7/1/14,7/1/14,,LAL00158,"SAN JOAQUIN, COUNTY OF",500 W HOSPITAL RD,FRENCH CAMP,CA,95231-9693,David B Jomaoas,209-468-6160,djomaoas@sjgh.org,-121.2883411,37.96761754
